"id","wordtype_all_pct_95p_mc_75score_1yr","wordtype_all_pct_95p_mc_75score_2yr","wordtype_all_pct_95p_mc_90score_1yr","wordtype_all_pct_95p_mc_90score_2yr","wordtype_all_pct_95p_mc_allscore_1yr","wordtype_all_pct_95p_mc_allscore_2yr","wordtype_all_pct_99p_mc_75score_1yr","wordtype_all_pct_99p_mc_75score_2yr","wordtype_all_pct_99p_mc_90score_1yr","wordtype_all_pct_99p_mc_90score_2yr","wordtype_all_pct_99p_mc_allscore_1yr","wordtype_all_pct_99p_mc_allscore_2yr","wordtype_all_pct_full_mc_75score_1yr","wordtype_all_pct_full_mc_75score_2yr","wordtype_all_pct_full_mc_90score_1yr","wordtype_all_pct_full_mc_90score_2yr","wordtype_all_pct_full_mc_allscore_1yr","wordtype_all_pct_full_mc_allscore_2yr","wordtype_mech_pct_95p_mc_75score_1yr","wordtype_mech_pct_95p_mc_75score_2yr","wordtype_mech_pct_95p_mc_90score_1yr","wordtype_mech_pct_95p_mc_90score_2yr","wordtype_mech_pct_95p_mc_allscore_1yr","wordtype_mech_pct_95p_mc_allscore_2yr","wordtype_mech_pct_99p_mc_75score_1yr","wordtype_mech_pct_99p_mc_75score_2yr","wordtype_mech_pct_99p_mc_90score_1yr","wordtype_mech_pct_99p_mc_90score_2yr","wordtype_mech_pct_99p_mc_allscore_1yr","wordtype_mech_pct_99p_mc_allscore_2yr","wordtype_mech_pct_full_mc_75score_1yr","wordtype_mech_pct_full_mc_75score_2yr","wordtype_mech_pct_full_mc_90score_1yr","wordtype_mech_pct_full_mc_90score_2yr","wordtype_mech_pct_full_mc_allscore_1yr","wordtype_mech_pct_full_mc_allscore_2yr","wordtype_wm_pct_95p_mc_75score_1yr","wordtype_wm_pct_95p_mc_75score_2yr","wordtype_wm_pct_95p_mc_90score_1yr","wordtype_wm_pct_95p_mc_90score_2yr","wordtype_wm_pct_95p_mc_allscore_1yr","wordtype_wm_pct_95p_mc_allscore_2yr","wordtype_wm_pct_99p_mc_75score_1yr","wordtype_wm_pct_99p_mc_75score_2yr","wordtype_wm_pct_99p_mc_90score_1yr","wordtype_wm_pct_99p_mc_90score_2yr","wordtype_wm_pct_99p_mc_allscore_1yr","wordtype_wm_pct_99p_mc_allscore_2yr","wordtype_wm_pct_full_mc_75score_1yr","wordtype_wm_pct_full_mc_75score_2yr","wordtype_wm_pct_full_mc_90score_1yr","wordtype_wm_pct_full_mc_90score_2yr","wordtype_wm_pct_full_mc_allscore_1yr","wordtype_wm_pct_full_mc_allscore_2yr","wordtype_world_pct_95p_mc_75score_1yr","wordtype_world_pct_95p_mc_75score_2yr","wordtype_world_pct_95p_mc_90score_1yr","wordtype_world_pct_95p_mc_90score_2yr","wordtype_world_pct_95p_mc_allscore_1yr","wordtype_world_pct_95p_mc_allscore_2yr","wordtype_world_pct_99p_mc_75score_1yr","wordtype_world_pct_99p_mc_75score_2yr","wordtype_world_pct_99p_mc_90score_1yr","wordtype_world_pct_99p_mc_90score_2yr","wordtype_world_pct_99p_mc_allscore_1yr","wordtype_world_pct_99p_mc_allscore_2yr","wordtype_world_pct_full_mc_75score_1yr","wordtype_world_pct_full_mc_75score_2yr","wordtype_world_pct_full_mc_90score_1yr","wordtype_world_pct_full_mc_90score_2yr","wordtype_world_pct_full_mc_allscore_1yr","wordtype_world_pct_full_mc_allscore_2yr"
604515,0.316227766016838,0.316227766016838,NA,NA,0.0877058019307029,0.165144564768954,0.474341649025257,0.402492235949962,NA,NA,0.399011937560506,0.427837565787486,0.447213595499958,0.398409536444798,NA,NA,0.451848057057532,0.467186764639038,NA,NA,NA,NA,0,0,1,0.742781352708207,NA,NA,0.870388279778489,0.848668424791506,0.577350269189626,0.666666666666667,NA,NA,0.821994936526786,0.817623560871883,NA,NA,NA,NA,0,0,0.436435780471985,0.354168801660573,NA,NA,0.406578556307363,0.412514323662695,0.428571428571429,0.363421892155815,NA,NA,0.478091443733757,0.467767581118818,NA,NA,NA,NA,NA,NA,0.25,0.102062072615966,NA,NA,0.252538136138053,0.196270253932216,0.353553390593274,0.166666666666667,NA,NA,0.350823207722812,0.281404480553158
604704,0.098058067569092,0.14824986333222,NA,NA,0.181833516713146,0.187766904049703,0.21483446221183,0.294174202707276,NA,NA,0.292758436896649,0.300019134483548,0.201801838198894,0.277350098112615,NA,NA,0.32476083695592,0.338983453248751,NA,NA,NA,NA,0.468521285665818,0.394131711265717,0.577350269189626,0.666666666666667,NA,NA,0.321633760451338,0.295688508381829,0.577350269189626,0.666666666666667,NA,NA,0.321633760451338,0.293294230042707,0.174077655955698,0.201007563051842,NA,NA,0.222474604157305,0.196349356929638,0.286038776773678,0.361813613493316,NA,NA,0.315464588085712,0.300096454815304,0.272727272727273,0.35478743759345,NA,NA,0.341140046418107,0.328064283603209,0,0,NA,NA,0.160128153805087,0.138888888888889,0.204124145231932,0.258198889747161,NA,NA,0.318727629155838,0.309154685025639,0.182574185835055,0.235702260395516,NA,NA,0.354784001312303,0.356499719788396
604987,0.138675049056307,0.171601618245911,NA,NA,0.174978309818339,0.20149017494233,0.138675049056307,0.177393718796725,NA,NA,0.232262898341629,0.261229460243401,0.118262479197817,0.161125846658872,NA,NA,0.236956180191007,0.263090030522223,0.267261241912424,0.169030850945703,NA,NA,0.214285714285714,0.208695967782421,0.267261241912424,0.119522860933439,NA,NA,0.239045721866879,0.253417014989599,0.267261241912424,0.119522860933439,NA,NA,0.230556167081694,0.25,0.0962250448649376,0.166666666666667,NA,NA,0.161125846658872,0.194832409657393,0.108253175473055,0.153190838336343,NA,NA,0.214373231428136,0.243733339110716,0.0933859209547035,0.138133981643675,NA,NA,0.22215105873296,0.247450770978736,0.0606339062590832,0.137198868114007,NA,NA,0.0710071602496726,0.102642863885341,0.0885614885540095,0.136436948635955,NA,NA,0.148377302419909,0.167476283141468,0.074848118856512,0.121267812518166,NA,NA,0.150271569054588,0.166407029181372
605047,0,0.311804782231162,NA,NA,0.25615775978928,0.286516785554909,0,0.23650808243982,NA,NA,0.218652155123701,0.257253930818643,0,0.223151849572168,NA,NA,0.237732463783964,0.265318628270862,0,0.474341649025257,NA,NA,0.324442842261525,0.361448698006125,0,0.327326835353989,NA,NA,0.292602867990326,0.324101861776082,0,0.312771621085612,NA,NA,0.335410196624968,0.346467433591792,0,0.361813613493316,NA,NA,0.222680885707562,0.286262506785805,0,0.261116483933547,NA,NA,0.186653186645503,0.242955027113023,0,0.239616919149262,NA,NA,0.215365246126974,0.254143762771506,0,0.28347335475692,NA,NA,0.112687233963802,0.197752737658412,0,0.210558721903079,NA,NA,0.100616770635831,0.166198450362486,0,0.188982236504614,NA,NA,0.120276955864853,0.17159207034168
605052,0.302579197886146,0.324551799796336,0.294883912309794,0.286038776773678,0.384566845908473,0.38247729213531,0.277469649255011,0.320448943000592,0.235702260395516,0.25,0.367729450649871,0.376134721657443,0.269237779063016,0.318009089845822,0.218217890235992,0.2328451577119,0.365476702311373,0.376775405444074,0.608580619450185,0.738988427584557,0.547722557505166,0.645497224367903,0.691381442298813,0.739815069346106,0.52704627669473,0.67332701730823,0.404519917477945,0.52704627669473,0.611576629725151,0.652927056228456,0.512989176042577,0.665305628224629,0.387298334620742,0.512989176042577,0.594452885541684,0.644331438216739,0.38418803524911,0.453981104587865,0.363803437554499,0.364998197544216,0.485323825590991,0.513608472861302,0.323498319610315,0.394210331820826,0.278543007265578,0.306186217847897,0.425573525714126,0.464769900165842,0.312771621085612,0.382633169844006,0.253546276418555,0.279078152825719,0.415303670974331,0.456646898607729,0.245358246032859,0.251957415651082,0.250872603002127,0.217571317288168,0.339170048828153,0.345201640940871,0.22801181969456,0.261503298166519,0.196116135138184,0.182384301035021,0.321599107242117,0.345563656960818,0.21912480140077,0.258586386259872,0.173494479589872,0.161822678812547,0.321117084664691,0.347438289265076
605150,NA,NA,NA,NA,0.197151222935349,0.240993506710534,NA,NA,NA,NA,0.231376277445737,0.27088491827765,NA,NA,NA,NA,0.228690123141284,0.26759744320227,NA,NA,NA,NA,0.125926983518202,0.191995429367366,NA,NA,NA,NA,0.145048133524568,0.190476788704492,NA,NA,NA,NA,0.156078620995287,0.195599606649586,NA,NA,NA,NA,0.0802931591358284,0.113287000461423,NA,NA,NA,NA,0.147674888325754,0.169124413232962,NA,NA,NA,NA,0.148801508186848,0.168694066023067,NA,NA,NA,NA,0.0360609222987309,0.0413802944301184,NA,NA,NA,NA,0.152425348755266,0.161738740844162,NA,NA,NA,NA,0.144437076145695,0.155466366487194
605154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605192,0.306793361614451,0.326620662676702,0.0764719112901873,0.247225693029099,0.348161903202882,0.323281749728037,0.265453234577612,0.309368898640373,0.0636284762975778,0.236778532022108,0.33160338220211,0.32353519621298,0.273501644613519,0.31131518677387,0.0613139339484966,0.231793162486383,0.344911827595101,0.330067680960421,0.380319414627832,0.359833693167206,NA,NA,0.475222507070915,0.423043040872357,0.34926773656785,0.32476830595787,NA,NA,0.435257469147934,0.38202055360874,0.348220454640362,0.32382421004777,0,0.166666666666667,0.431903264501914,0.379628301182648,0.238245684723372,0.22881230837472,0,0.107676380411633,0.2606530477831,0.237358652940098,0.198467789120961,0.219594672917444,0,0.0872871560943969,0.243897363890238,0.238855456078668,0.212434001817518,0.225826035017963,0,0.086066296582387,0.265762642643465,0.250715552437648,0.138013111868471,0.127231047561519,0,0.0662266178532522,0.126206697569756,0.125248240973265,0.114263261126781,0.1510830465556,0,0.103695169473042,0.14449443895255,0.171666108314799,0.13382827025955,0.159307896693648,0,0.102062072615966,0.174572095414356,0.187559818154337
605238,0.0340997169735237,0.0528025007856572,NA,NA,0.0746351792533165,0.0822439618699711,0.027116307227332,0.0429448750735401,NA,NA,0.0621898243881243,0.068622042689572,0.0253184841770917,0.0407946219915316,NA,NA,0.0598813130956629,0.0667497848157282,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0.0399043442233811,0.0666173387526491,NA,NA,0.0866719056601921,0.0992485556959023,0.0308901031607608,0.0516321293116135,NA,NA,0.0716629562141019,0.0815193313407531,0.0287717668824218,0.0487434505388462,NA,NA,0.068862423598905,0.0790174426551268,0.0531494003452734,0.0896821913333927,NA,NA,0.121125395777877,0.136348143136709,0.0408248290463863,0.0693375245281536,NA,NA,0.0993660791896455,0.110176534059849,0.0379049021789452,0.0646395620382857,NA,NA,0.0940554413305167,0.105603038707796
605243,0.446303699144337,0.463183556586585,NA,NA,0.392862362682991,0.373455071865529,0.234115021731728,0.265542502271897,NA,NA,0.22417125266271,0.198658252053462,0.213896315973249,0.243544093523526,NA,NA,0.207926822635383,0.186911098187528,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0.0387783367164741,0.0201292420557119,0,0,NA,NA,0.0355559067267389,0.0190588588773627
605247,0,0,NA,NA,0,0,0,0,NA,NA,0.132453235706504,0.105999788000636,0,0,NA,NA,0.150755672288882,0.111494121937075,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.218217890235992,0.210818510677892,0,0,NA,NA,0.267261241912424,0.229415733870562,0,0,NA,NA,0,0,0,0,NA,NA,0.144337567297406,0.117041147196131,0,0,NA,NA,0.158999682000954,0.117489067498194,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0
605248,0,0.113960576459638,NA,NA,0.0425243255562562,0.0767969527573707,0.133630620956212,0.40291148201269,NA,NA,0.194461117065649,0.325821876415198,0.113960576459638,0.370624658330551,NA,NA,0.177084400830287,0.306407947341688,NA,NA,NA,NA,0.235702260395516,0.392232270276368,NA,NA,NA,NA,0.171498585142509,0.21320071635561,0,0.316227766016838,NA,NA,0.150755672288882,0.184114923579665,0,0.182574185835055,NA,NA,0.0700140042014005,0.108147614087175,0.166666666666667,0.566138517072298,NA,NA,0.217597069944622,0.405095746833467,0.144337567297406,0.510310363079829,NA,NA,0.196418550329597,0.372193684159388,0,0,NA,NA,0,0,0.182574185835055,0.358568582800318,NA,NA,0.205195670417031,0.350823207722812,0.182574185835055,0.358568582800318,NA,NA,0.1816306436746,0.325395686727984
605252,0.258838788844373,0.300754917534106,NA,NA,0.280279465099708,0.287388057992604,0.236096082324943,0.326356975932253,NA,NA,0.269607095921328,0.296178339157592,0.215265424454809,0.32743929948215,NA,NA,0.261988462402118,0.314518063501343,0,0,NA,NA,0,0,0.0883883476483184,0.23094010767585,NA,NA,0.105539631709544,0.150840342709648,0.0811107105653813,0.263523138347365,NA,NA,0.0944911182523068,0.196969696969697,0.162623125636348,0.190099382608703,NA,NA,0.227824882100654,0.231634847650471,0.157173653365483,0.247405955118371,NA,NA,0.239949489634293,0.26331132116792,0.143739893644017,0.258122420357139,NA,NA,0.235317198324352,0.285643422366656,0.242535625036333,0.258198889747161,NA,NA,0.303045763365663,0.307988085882443,0.171498585142509,0.225,NA,NA,0.241522945769824,0.264420115366521,0.154303349962092,0.225417408666858,NA,NA,0.239045721866879,0.274334960380747
605254,0.303394018206069,0.345032779671177,NA,NA,0.318538079552897,0.344928237240803,0.300896738297035,0.355528564568432,NA,NA,0.315370778625455,0.346117520754178,0.3,0.367008872945209,NA,NA,0.308594778854168,0.351818708876472,0,0,NA,NA,0,0,0.145864991497895,0.140372481268719,NA,NA,0.153694655873568,0.135481953650851,0.136082763487954,0.132163720091018,NA,NA,0.148159439497438,0.132639527269323,0.266666666666667,0.288341598799328,NA,NA,0.252869851176654,0.285243994526863,0.299812675598345,0.331863818462576,NA,NA,0.288445279367193,0.319601386050296,0.276026223736942,0.315621384315999,NA,NA,0.273212992785538,0.309975086753563,0.379283724744608,0.410327451779291,NA,NA,0.348155311911396,0.394699103136668,0.355334527259351,0.399937514644624,NA,NA,0.34139437099946,0.388055474545919,0.35090757064521,0.41551991596526,NA,NA,0.328212354125026,0.393540582002982
605257,0.174607573942395,0.161442961405055,NA,NA,0.197247946533229,0.194809301976631,0.293097322178925,0.304109384075068,NA,NA,0.311681577716105,0.336320600005796,0.351467511677404,0.363803437554499,NA,NA,0.359179588752213,0.376927700125233,NA,NA,NA,NA,0,0,0,0.0883883476483184,NA,NA,0.0539163866017192,0.132499735000795,0,0.0680413817439772,NA,NA,0.0462250163521024,0.115316401003611,0,0,NA,NA,0,0,0.232689460497759,0.273721660452021,NA,NA,0.254626727023976,0.301711672038895,0.320844473959874,0.362284418654736,NA,NA,0.33015329193005,0.364467181881889,0,0,NA,NA,0,0,0.295918177149643,0.317640555326394,NA,NA,0.312159589028683,0.342078687148107,0.410171114716333,0.439586982263858,NA,NA,0.413428207101677,0.426169040233584
